RA,TURMA11002112,DA1LIE0001-19SA
11201920520,DA1ESTU026-17SA
11201920520,DA1ESTU004-17SA
11201920520,DAESZE105-17SA
11201920520,DA1ESZE048-17SA
11201920520,DA1BCN0405-15SA
11201920520,DA1ESZU023-17SA
11202111472,NA1ESHR027-21SB
11202111472,NA2BCL0306-15SB
11202111472,NA1ESHR026-14SB
11202111472,NB1BIN0406-15SB
11202021235,NA1ESZM025-17SA
11202021235,NA1ESTM009-17SA
11202021235,NA1ESTM002-17SA
11201811442,NA1ESTO001-17SA
11201811442,NB1ESTO903-17SA
11201811442,NA1ESTU011-17SA
11201811442,NA1ESZE078-17SA
11201810209,NB1BCJ0203-15SA
11201810209,NB1BCN0405-15SA
11201810209,NA1ESTU037-17SA
11201810209,NB5BCL0307-15SA
11076313,NAMCTA014-15SA
11202321934,DB3BCL0306-15SA
11202321934,DB1BCN0402-15SA
11202321934,DB3BCN0404-15SA
11202321934,DB2BCM0504-15SA
11201810449,NA1ESTU004-17SA
11201810449,NA1ESTU029-17SA
11201810449,NA1ESTU011-17SA
11201810449,NA1ESTU032-17SA
11201922401,DA1BCN0402-15SA
11201922401,NA3BCM0504-15SA
11201922401,DA1ESZU023-17SA
11201922401,NA1ESTU037-17SA
11202112041,NA1BIR0004-15SB
11202112041,NBBHQ0004-19SB
11202112041,NA1BHQ0003-15SB
11202112041,NA1BHO1102-19SB
11202112041,DB1BHS0007-23SB
11202332399,NB3BCL0306-15SA
11202332399,NA1BIR0603-15SB
11202332399,NA2BCM0504-15SB
11202231900,NA2BIS0003-15SB
11202231900,NB2BIR0603-15SB
11202231900,NA2BCN0404-15SB
11202322231,NA1MCTB009-17SB
11202322231,DAESTS007-17SB
11202322231,NA2BCN0404-15SB
11202322231,NA1BCM0504-15SB
11201920267,NA1BCL0306-15SA
11201920267,NA1BIR0603-15SA
11201920267,NA1BIL0304-15SA
11201920267,NA3BCM0504-15SA
11202232237,NB1BIR0004-15SA
11202232237,NB9BCJ0204-15SA
11202232237,NB3BCN0402-15SA
11202232237,NB2BCM0504-15SA
11201810758,DA1BIS0003-15SA
11201810758,DA1BHO0102-15SB
11201810758,DA1MCTC002-15SB
11201810758,DC2BCL0307-15SA
11201721620,NA1ESTU024-17SA
11201721620,NA1ESTU023-17SA
11201721620,NA1ESTU004-17SA
11201721620,NB2ESTO902-17SA
11201920143,NA2BCM0505-22SA
11201920143,NC2MCTA028-15SA
11201723029,NA1MCZB035-17SA
11201920427,DA1NHT4001-15SA
11201920427,NA1NHZ4004-15SA
11201920427,DA1NHT4007-15SA
11201920427,DA1NHT4075-15SA
11201920427,DA1ESZE048-17SA
11202231006,NB1BIS0003-15SA
11202231006,NA1BCM0506-15SA
11202231006,NA1BIQ0602-15SA
11202320695,DB1BCL0306-15SB
11202320695,DB1BCN0402-15SB
11202320695,DB1BCN0404-15SB
11202320695,DB1BCM0504-15SB
11202130412,NA2MCTB001-17SA
11202130412,DA1BCN0407-15SA
11202130412,DB3BCM0504-15SA
11202320253,DA2BIR0004-15SA
11202320253,DA4BCL0306-15SA
11202320253,DA1BIL0304-15SA
11202320253,DA1NHZ5019-15SA
11201721174,DA1ESHP013-22SB
11201721174,NA1ESHC029-21SB
11201721174,NA1ESHR025-14SB
11201811418,NA2ESHP004-13SB
11201811418,NA1LHZ0038-22SB
11201811418,NA1NHI5011-13SB
11110615,NB1ESTU024-17SA
11110615,NA1ESZM007-17SA
11110615,NA1ESZU010-17SA
11110615,NA1ESZM031-17SA
11110615,NA1ESZM025-17SA
11110615,NA1ESTU020-17SA
11202130820,NB2BCN0405-15SA
11202130820,NA1MCTA028-15SA
11201921322,NANHT3089-15SA
11202130513,NA1BCM0506-15SB
11202130513,NA1BCN0402-15SB
11202130513,NB1BIN0406-15SB
11202130513,NA1BCS0002-15SB
11201722814,NA1ESZM031-17SA
11201722814,NA1NHT4071-15SA
11106316,NB1ESTU024-17SA
11106316,NA2ESTO001-17SA
11106316,NA1ESTU029-17SA
11070616,DA3BCJ0203-15SA
11070616,DAESZI031-17SA
11202320257,NA4BCL0306-15SA
11202320257,NA3BCJ0204-15SA
11202320257,NA3BCN0402-15SA
11202320257,NA2BCN0404-15SA
11201810492,NA2ESHP004-13SB
11201810492,NA1ESHP027-14SB
11202322015,DA2BCL0306-15SA
11202322015,DA4BCJ0204-15SA
11202322015,DA1BCN0402-15SA
11202322015,DA3BCN0404-15SA
11202322015,DA3BCM0504-15SA
11201722869,NA1MCZA025-13SA
11201722869,NAMCTA027-17SA
11201920139,NA2MCTB001-17SA
11201920139,NA2MCTB009-17SA
11201920139,NC1ESTA002-17SA
11201920628,NA1MCTC007-20SB
11201920628,NB1ESTO903-17SB
11201920628,NA1BCM0504-15SB
11201920628,NA1ESZU023-17SA
11202210058,DA1ESHC030-17SB
11202210058,DBBHQ0004-19SB
11202210058,DA1BCN0402-15SB
11202210058,DA1BHQ0003-15SB
11202210058,DA1ESHC039-17SB
11202310024,NA3BCL0306-15SA
11202310024,NA1ESTO013-17SA
11202310024,NAESTA020-17SA
11202322290,NB3BCL0306-15SA
11202322290,NB3BCN0402-15SA
11202322290,NB3BCM0504-15SA
11201721262,NA1ESHP022-14SB
11201721262,NA1ESHP013-22SB
11201721262,NA1ESZP043-14SB
11201721262,NA1ESZP038-14SB
11202021444,NA1BIR0603-15SB
11202021444,NA4BCJ0204-15SB
11202021444,NA2BCM0504-15SB
11202130517,NAESTS001-17SB
11202130517,NA2ESTS010-17SB
11202130517,NAESTS008-17SB
21004216,NA1ESZG013-17SB
11202321847,NA4BCL0306-15SA
11202321847,NA1NHZ5016-15SA
11202321847,NA1LIE0001-19SA
11202321847,NA1NHI5011-13SA
11202321847,NA1NHZ5019-15SA
11202130059,DB1MCTB009-17SB
11202130059,DB1BIR0603-15SB
11202130059,NB2ESTO903-17SA
11202130059,DA1ESTO008-17SB
11202130059,DB1ESTO012-17SB
11202130059,DAESTI003-17SB
11201921532,NB1ESTU024-17SA
11201921532,NA1ESTU023-17SA
11201921532,NA2ESTU026-17SA
11201921532,DA1ESTU011-17SA
11201921532,NA1ESZU023-17SA
11202020659,NANHH2040-13SB
11202020659,NA1ESHC024-19SB
11202020659,NANHZ2067-18SB
11202020659,NANHZ2109-18SB
11202321246,NA4BCL0306-15SA
11202321246,NA3BCJ0204-15SA
11202321246,NA1BCN0402-15SA
11202321246,NA1BCN0404-15SA
11202321246,NA2BCM0504-15SA
11201810897,NA2ESTB002-17SB
11201810897,NA1NHT1053-15SA
11201810897,NA1BCN0405-15SB
11201810897,NA1ESTG023-17SB
11201810897,NA1ESTO012-17SB
11202321338,DB2BCL0306-15SA
11202321338,DB8BCJ0204-15SA
11202321338,DB1BCN0402-15SA
11202321338,DB2BCN0404-15SA
11202321338,DB2BCM0504-15SA
11201822491,NB1BCN0405-15SB
11201822491,NA2BCM0504-15SB
11201822491,NB1BCL0307-15SB
11202230885,NB1BIR0004-15SA
11202230885,NB1BCM0506-15SA
11202230885,NB9BCJ0204-15SA
11201921157,DA1MCTA002-17SA
11201921157,DAMCTA004-17SA
11201921157,DAMCTA008-17SA
11201921157,DA1NHZ6001-18SA
11201921157,DAMCTA014-15SA
11202021788,DAMCTA008-17SA
11202021788,DAESTI005-17SA
11202021788,DAESZI014-17SA
11202021788,DAESTI003-17SA
11201720026,DBESTA017-17SA
11201720026,NAESTA010-17SA
11201812126,DA1ESHR018-21SB
11201812126,DANHZ2013-11SB
11201812126,DANHH2019-13SB
11201812126,DANHZ2109-18SB
11202230584,NA1BIS0003-15SB
11202230584,ND1BCM0506-15SA
11202230584,NB1BCM0505-22SA
11202230584,NB5BCL0307-15SA
13201910049,NA1ESHC018-17SB
13201910049,NA1ESHC031-17SB
13201910049,NA1ESHC039-17SB
11201812264,NAESTS015-17SB
11201812264,NA1ESTO903-17SB
11201812264,NAESTO011-17SA
11201812264,DAESZA005-17SA
11201812264,DAESTA010-17SA
11201812264,DAESTI013-17SA
11201812264,NAESTI003-17SB
13201910027,NA1ESHC027-21SB
13201910027,NA1ESHC039-17SB
13201910027,NA1ESHC040-21SB
11202230381,NC1BCM0506-15SA
11202230381,NC1BCJ0203-15SA
11202230381,NA2BCN0405-15SA
11202230381,NA1BCL0307-15SA
11201921324,NA1MCTB022-17SA
11201921324,NA1MCTB023-17SA
11201920486,NA2MCTA002-17SA
11201920486,NA1MCZB015-13SA
11201920486,NAMCZA046-17SA
11202020212,DA1ESHC030-17SB
11202020212,DA1ESHC018-17SB
11202020212,DA1ESHC031-17SB
11202020212,DA1BHS0005-19SB
21059614,DA1ESHC027-21SB
11202232218,NA2BIS0003-15SA
11202232218,DB1BCL0306-15SA
11202232218,DA1ESTI002-17SA
11202232218,DA3BCN0404-15SA
11201920779,DAESTG011-17SB
11201920779,DAESTG008-17SB
11201920779,DA1ESZG041-17SB
11201920779,NA1ESZG010-17SB
11201920779,DA1ESTG019-17SB
11201922132,ND1BCJ0203-15SA
11201922132,NA1BCN0405-15SA
11201922132,DA1ESTO012-17SA
11201922132,NA4BCL0307-15SA
11201811638,NAESZA018-17SA
11201811638,DBESTA017-17SA
11202230557,DA1BIR0004-15SA
11202230557,DB1BIQ0602-15SA
11202230557,DA1BIL0304-15SA
11202230557,DA1NHT5013-15SA
11202111826,DA1NHT1053-15SA
11202111826,DANHZ1009-15SA
11202111826,DA1BIR0603-15SA
11202111826,NB1BCJ0203-15SA
11202111826,DA1NHZ6001-18SA
11202111826,DA2BCN0405-15SA
11202230476,DA2BIR0603-15SB
11202230476,NA1BCM0506-15SB
11202230476,NA2BCJ0203-15SB
11202230476,NA1BCN0405-15SB
11202230476,DA1BCL0307-15SB
11202020701,NA2BCN0402-15SB
11202020701,DA1BIN0406-15SB
11202020701,DB1BCL0307-15SB
11201720542,DA1MCTD021-18SA
11201720542,DA1MCZA025-13SA
11202321609,DB1BIR0004-15SB
11202321609,DA2BCL0306-15SB
11202321609,DA1BIR0603-15SB
11202321609,DB1BCM0506-15SB
21089115,NA1ESTA002-17SB
21089115,NA1ESTB018-17SB
21089115,NA1MCZC016-15SB
11202320259,NB2BIR0603-15SB
11202320259,NB1BHO0101-15SB
11202320259,NB1BHO1335-15SB
11202320259,NBBHO0002-19SB
11202320259,NB1BHP0202-15SB
21050516,NB1BIS0003-15SA
11201722176,NA2BCJ0203-15SA
11201722176,NA1NHI5011-13SA
11110611,NAESTE028-17SA
11110611,NA1ESTO015-17SA
11110611,NAESTE017-17SA
11202021891,DA2MCTB001-17SA
11075015,NA1MCZB036-17SA
11075015,NAMCTA017-17SA
11075015,NA1MCZD009-18SA
11075015,NA1MCTB026-17SA
11106815,NB1BHO0102-15SB
11106815,NA1BHO0101-15SB
11106815,NBBHQ0004-19SB
11106815,NA1ESHR006-13SB
11106815,NB1BHO1102-19SB
11100816,NAMCZA017-13SA
11202322006,NB2BIR0603-15SB
11202322006,NB1BHO0101-15SB
11202322006,NB1BHO1335-15SB
11202322006,NBBHO0002-19SB
11202322006,NB1BHP0202-15SB
11201932521,NA1ESHR030-21SB
11201932521,NA1ESHR006-13SB
11202020860,NB1BIR0004-15SA
11202020860,NA1BIR0603-15SA
11202320824,DA3BCL0306-15SA
11202320824,DA8BCJ0204-15SA
11202320824,DA1BCN0402-15SA
11202320824,DA2BCN0404-15SA
11202320824,DA2BCM0504-15SA
11201921917,NA2BIR0004-15SA
11201921917,NB3BCN0402-15SA
11201921917,NB2BCN0404-15SA
11202131105,NA1BHQ0003-15SB
11202131105,NA1BIN0406-15SB
11202131105,NA1ESHP026-14SB
11202131105,NA1ESZC039-21SB
11202320745,NA2BIR0603-15SB
11202320745,NA1BHO0101-15SB
11202320745,NA1BHO1335-15SB
11202320745,NABHO0002-19SB
11202320745,NA1BHP0202-15SB
11033116,DB1MCTB001-17SA
11033116,DA1ESTO016-17SA
11033116,DA1BCN0407-15SA
11033116,DA1ESTO012-17SA
11051314,NAMCTA008-17SA
11202130888,NA1ESHC027-21SB
11202130888,NA1ESHC018-17SB
11202130888,DAMCTC014-13SA
11202130888,NA1ESHC031-17SB
11202130888,NA1ESHR025-14SB
11201811540,NA1ESTG014-17SB
11201811540,NA1ESZG010-17SB
11201811540,NA1ESTG025-17SB
11202320322,NA1BCN0404-15SA
11202021147,DAESZI014-17SA
11202021388,NA1BCN0402-15SA
11202021388,NA2BCN0404-15SA
11202021388,NA2BCM0504-15SA
11077715,NA1MCZC019-20SB
11088716,DAESZI017-17SA
11088716,DAESZI030-17SA
11201810333,NA1ESTG002-17SB
11201810333,NB1ESTO903-17SB
11201810333,NA1ESTG025-17SB
11102716,NAESZU035-17SA
11102716,NA1ESTE019-17SA
11102716,NA1ESZE099-17SA
11073614,DA1NHZ6012-18SA
11073614,NANHZ6014-18SA
11202022127,DA1MCTC007-20SB
11202022127,DA1BCJ0203-15SB
11202022127,DA1MCTC022-15SB
11202022127,DA1BCS0002-15SB
11202322066,NA2BCL0306-15SA
11202322066,NA4BCJ0204-15SA
11202322066,NA2BCN0402-15SA
11202322066,NA3BCN0404-15SA
11202322066,NA1BCM0504-15SA
11202321715,DA2BIR0004-15SA
11202321715,DA4BCL0306-15SA
11202321715,DA1NHZ5016-15SA
11202321715,DA1LIE0001-19SA
11202321715,DA1NHI5011-13SA
11202321715,DA1NHZ5019-15SA
11202231371,NA4BCL0306-15SA
11202231371,NA9BCJ0204-15SA
11202231371,NA3BCN0402-15SA
11202231371,NA2BCN0404-15SA
11024215,NB1MCTB001-17SA
11122115,NA2ESHP004-13SB
11122115,NA1ESHP007-13SB
11122115,NA1ESHP018-14SB
11062512,DA1ESTB022-17SB
11202020878,DD1BCM0506-15SA
11202020878,DA1NHZ3091-22SA
11202020878,DB1NHZ5020-15SA
11202020878,DB2BCN0405-15SA
11202020878,DA1ESZU019-17SA
11202130062,DA1ESHR030-21SB
11202130062,DA1ESHR006-13SB
11202130062,DA1ESHR026-14SB
11202130062,DA1ESHR017-21SB
11202130062,DA1ESHR025-14SB
11202320749,NB1BCL0306-15SB
11202320749,NB1BCN0402-15SB
11202320749,NB1BCN0404-15SB
11202320749,NB1BCM0504-15SB
11202020119,NAMCZA035-17SA
11202020119,DA2MCTA028-15SA
11202020119,DANHT1064-15SA
11201810600,NAESZS012-17SB
11201810600,NA2BCL0306-15SB
11201810600,NAESTS015-17SB
11201810600,DAESTS001-17SB
11201810600,NA2ESTS010-17SB
11201810600,DAESTI003-17SB
11202231539,DA1BCJ0203-15SA
11202231539,DA1BCN0405-15SA
11202231539,DA1MCTB022-17SA
11202231539,DA1BCL0307-15SA
11202230600,DA1BCM0506-15SB
11202230600,DB1BIQ0602-15SB
11202230600,DA2BCJ0203-15SB
11202230600,DB2BCL0307-15SB
11202231616,DA1BCL0306-15SA
11202231616,DA1LIE0001-19SA
11202231616,DD1BCL0307-15SA
11080416,NC3BCJ0203-15SA
11201810121,NA2NHZ5020-15SA
11201810121,ND1ESTO903-17SB
11201810121,NA1ESZU029-17SA
11201810121,DA1ESZB021-17SB
11201810121,NA1MCTC011-15SB
11202320943,NA1BIR0004-15SB
11202320943,NA2BCN0402-15SB
11202321022,DA1BCL0306-15SA
11202321022,DA2BCJ0204-15SA
11202321022,DA3BCN0402-15SA
11202321022,DA2BCN0404-15SA
11202321022,DA1BCM0504-15SA
11202230505,NA1BCM0506-15SB
11202230505,NA5BCJ0204-15SB
11202230505,NA1BCN0402-15SB
11202230505,NB1ESTO012-17SB
11202232293,DA1BIR0004-15SA
11202232293,DB1BCM0506-15SA
11202232293,DA1LHZ0010-19SB
11202232293,NAESTE028-17SA
11202232293,DB2BCJ0203-15SA
11202232293,DANHZ3058-15SA
11202232293,DC1BCL0307-15SA
11202231276,NB1BIR0004-15SB
11202231276,NA1BCN0407-15SA
11202321982,NB3BCL0306-15SA
11202321982,NB3BCJ0204-15SA
11202321982,NB3BCN0402-15SA
11202321982,NB2BCN0404-15SA
11202321982,NB3BCM0504-15SA
11202111787,NB1MCTB009-17SB
11202111787,NAESTS015-17SB
11202111787,NA1ESHP007-13SB
11202111787,DA1BCJ0203-15SB
11202230367,NB1BIS0003-15SA
11202230367,NA3BCM0504-15SA
11202230808,DA1BIS0003-15SA
11202230808,DB1BCM0506-15SB
11202230808,DA1ESTO012-17SA
11202230808,DA4BCL0307-15SA
11021716,DA1ESHT001-17SB
11202111325,NA1BCM0506-15SA
11202111325,DB1ESTO013-17SA
11202111325,DA1BIQ0602-15SA
11202111325,DB3BCJ0203-15SA
11202111325,DA1ESZU036-17SA
11202231518,NA2BIR0004-15SA
11202231518,NA1BIS0003-15SA
11202231518,NB1BCM0506-15SA
11202231518,NA6BCL0307-15SA
11202231825,DB1MCTB009-17SB
11202231825,DA1BIR0603-15SB
11202231825,DB1BCM0506-15SB
